"SETTLEMENT_DATE","SETTLEMENT_PERIOD","ND","FORECAST_ACTUAL_INDICATOR","TSD","ENGLAND_WALES_DEMAND","EMBEDDED_WIND_GENERATION","EMBEDDED_WIND_CAPACITY","EMBEDDED_SOLAR_GENERATION","EMBEDDED_SOLAR_CAPACITY","NON_BM_STOR","PUMP_STORAGE_PUMPING","SCOTTISH_TRANSFER","IFA_FLOW","IFA2_FLOW","BRITNED_FLOW","MOYLE_FLOW","EAST_WEST_FLOW","NEMO_FLOW","NSL_FLOW","ELECLINK_FLOW","VIKING_FLOW","GREENLINK_FLOW"
"2025-04-05",21,19337,"A",20821,17193,2786,6606,8386,18720,0,65,75,909,841,890,-405,0,1019,441,904,989,-514
"2025-04-05",22,18480,"A",20029,16330,2848,6606,9561,18720,0,65,-188,900,821,886,-404,-66,1019,365,868,981,-514
"2025-04-05",23,17129,"A",18934,15043,2877,6606,10560,18720,0,65,302,643,455,723,-396,-218,921,-12,-100,684,-514
"2025-04-05",24,16485,"A",18506,14489,2906,6606,11350,18720,0,65,440,626,433,721,-452,-263,917,-89,-138,653,-514
"2025-04-05",25,16378,"A",18662,14394,2882,6606,11916,18720,0,65,279,828,527,782,-452,-286,1011,-467,804,279,-514
"2025-04-05",26,15799,"A",18108,13863,2857,6606,12274,18720,0,65,43,839,538,785,-452,-233,1014,-545,868,246,-514
"2025-04-05",27,14977,"A",17751,13117,2872,6606,12398,18720,0,65,45,602,691,775,-452,-313,784,-930,925,13,-514
"2025-04-05",28,14453,"A",17270,12625,2887,6606,12254,18720,0,65,-36,584,693,769,-451,-319,775,-968,926,6,-514
"2025-04-05",29,13917,"A",16612,12119,2967,6606,11876,18720,0,64,363,202,385,215,-452,-330,539,-835,819,330,-514
"2025-04-05",30,14186,"A",16747,12403,3047,6606,11277,18720,0,65,456,175,354,174,-452,-242,530,-788,812,335,-514
"2025-04-05",31,14414,"A",17079,12633,3043,6606,10422,18720,0,64,691,12,11,-117,-451,-237,340,-405,801,-377,-514
"2025-04-05",32,14944,"A",17461,13131,3038,6606,9403,18720,0,64,954,-2,7,-113,-432,-152,335,-328,806,-412,-514
"2025-04-05",33,16638,"A",18018,14710,2890,6606,8169,18720,0,64,648,254,686,292,-299,-22,659,52,986,132,-495
"2025-04-05",34,18295,"A",19436,16273,2741,6606,6845,18720,0,64,1073,285,739,371,-152,-53,673,129,998,191,-372
"2025-04-05",35,20919,"A",22009,18649,2531,6606,5435,18720,0,39,340,951,977,992,-197,0,987,502,996,1005,-354
"2025-04-05",36,22872,"A",24072,20529,2320,6606,4037,18720,0,6,537,1002,992,1026,-303,0,999,578,996,1067,-391
"2025-04-05",37,24638,"A",25854,22256,2207,6606,2686,18720,0,6,634,1002,991,1034,-295,0,999,951,996,1197,-415
"2025-04-05",38,25931,"A",27292,23568,2093,6606,1399,18720,0,6,894,998,989,1035,-428,-27,999,997,996,1211,-400
"2025-04-05",39,26810,"A",28303,24383,2143,6606,353,18720,0,6,1151,816,947,1035,-451,-108,999,997,997,1406,-428
"2025-04-05",40,27022,"A",28502,24596,2193,6606,11,18720,0,6,1340,803,945,1035,-451,-55,999,997,997,1415,-468
"2025-04-05",41,27463,"A",28897,24974,2241,6606,0,18720,0,6,1313,888,989,1036,-451,-6,999,997,996,1254,-471
"2025-04-05",42,27565,"A",28999,25053,2288,6606,0,18720,0,6,1210,895,993,1036,-451,0,999,997,997,1236,-477
"2025-04-05",43,26836,"A",28230,24406,2254,6606,0,18720,0,6,831,996,992,1035,-406,0,999,997,996,1007,-482
"2025-04-05",44,26205,"A",27362,23833,2219,6606,0,18720,0,6,867,1002,992,1035,-260,0,999,997,996,991,-391
"2025-04-05",45,24918,"A",26122,22629,2215,6606,0,18720,0,7,699,1002,992,1035,-208,0,999,998,996,991,-489
"2025-04-05",46,23747,"A",24804,21559,2211,6606,0,18720,0,7,589,1002,992,1035,-83,0,999,998,997,985,-467
"2025-04-05",47,22379,"A",23454,20312,2201,6606,0,18720,0,6,750,881,970,768,-80,0,999,997,997,753,-489
"2025-04-05",48,21815,"A",23022,19766,2190,6606,0,18720,0,22,585,874,969,757,-176,0,999,997,997,722,-509
"2025-04-06",1,21384,"A",22645,19399,2195,6606,0,18720,0,65,649,995,991,516,-187,0,999,997,996,249,-509
"2025-04-06",2,21022,"A",22229,19064,2200,6606,0,18720,0,65,334,1003,992,506,-133,0,999,997,997,208,-509
"2025-04-06",3,20602,"A",21967,18670,2193,6606,0,18720,0,65,129,1003,992,548,-217,0,999,997,997,-73,-510
"2025-04-06",4,20535,"A",21847,18652,2185,6606,0,18720,0,65,202,1003,992,553,-142,0,999,997,996,-90,-515
"2025-04-06",5,20475,"A",21779,18620,2175,6606,0,18720,0,65,-156,1003,992,1002,-217,0,903,997,996,-7,-515
"2025-04-06",6,20005,"A",21329,18141,2164,6606,0,18720,0,65,-302,1003,993,994,-236,0,899,997,996,-8,-515
"2025-04-06",7,19292,"A",20804,17499,2154,6606,0,18720,0,12,-134,1003,992,555,-245,0,592,997,996,-240,-515
"2025-04-06",8,19003,"A",20535,17191,2144,6606,0,18720,0,6,-107,1003,992,554,-245,0,580,997,996,-266,-515
"2025-04-06",9,18531,"A",20446,16712,2121,6606,0,18720,0,6,-55,1003,992,549,-245,0,549,997,996,-649,-515
"2025-04-06",10,18554,"A",20497,16698,2098,6606,0,18720,0,6,-56,1003,992,550,-245,0,549,998,996,-677,-515
"2025-04-06",11,18989,"A",20995,17055,2078,6606,0,18720,0,6,-336,1003,992,827,-245,0,883,998,997,-740,-515
"2025-04-06",12,19061,"A",21055,17122,2057,6606,0,18720,0,6,-303,1003,992,838,-245,0,896,998,996,-728,-515
"2025-04-06",13,19677,"A",21090,17693,2052,6606,0,18720,0,7,-323,1003,992,915,-245,0,896,998,996,-146,-515
"2025-04-06",14,19906,"A",21256,17945,2046,6606,89,18720,0,7,-151,1003,992,919,-245,0,897,998,996,-83,-515
"2025-04-06",15,20823,"A",22147,18704,1917,6606,782,18720,0,7,-262,1003,992,1034,-302,0,804,998,996,737,-515
"2025-04-06",16,21050,"A",22477,18925,1787,6606,1984,18720,0,6,-199,1003,993,1036,-406,0,801,998,997,799,-515
"2025-04-06",17,21264,"A",22591,19006,1670,6606,3354,18720,0,6,-85,1002,992,1035,-306,0,992,997,996,972,-515
"2025-04-06",18,20803,"A",22172,18494,1553,6606,4761,18720,0,7,-294,1002,992,1036,-347,0,999,997,996,986,-515
"2025-04-06",19,20248,"A",21547,17879,1521,6606,6199,18720,0,6,-396,1002,992,1035,-278,0,1018,997,996,989,-515
"2025-04-06",20,19449,"A",20840,17062,1488,6606,7595,18720,0,6,-808,1001,992,1036,-370,0,1019,997,996,990,-515
"2025-04-06",21,18512,"A",20010,16117,1507,6606,8895,18720,0,6,-1258,1002,992,1036,-452,-25,1019,997,996,990,-515
"2025-04-06",22,17666,"A",19281,15293,1526,6606,10086,18720,0,16,-1265,1001,992,1036,-452,-132,1019,983,996,970,-515
"2025-04-06",23,17060,"A",18748,14769,1510,6606,11062,18720,0,64,-871,1002,992,1036,-429,-180,1019,812,996,252,-515
"2025-04-06",24,16698,"A",18376,14418,1494,6606,11851,18720,0,64,-901,1002,992,1035,-306,-332,1019,784,996,204,-476
"2025-04-06",25,16480,"A",18344,14195,1447,6606,12383,18720,0,65,-835,1002,992,1035,-308,-480,1019,704,996,293,-511
"2025-04-06",26,16149,"A",18073,13984,1399,6606,12652,18720,0,64,-736,1002,992,1035,-317,-528,1019,690,996,298,-515
"2025-04-06",27,15754,"A",17746,13606,1343,6606,12688,18720,0,64,-797,1001,992,1035,-385,-528,1019,643,996,218,-515
"2025-04-06",28,15453,"A",17460,13357,1287,6606,12487,18720,0,64,-967,1002,993,1036,-400,-528,1020,661,996,214,-515
"2025-04-06",29,15563,"A",17583,13444,1247,6606,12046,18720,0,65,-1217,1001,992,1034,-413,-527,1000,960,996,390,-515
"2025-04-06",30,15610,"A",17625,13447,1207,6606,11386,18720,0,64,-1480,1001,992,1035,-451,-489,999,997,996,417,-511
"2025-04-06",31,16313,"A",18096,14172,1194,6606,10522,18720,0,64,-1524,1002,992,1036,-452,-344,999,998,996,950,-423
"2025-04-06",32,17029,"A",18698,14892,1181,6606,9460,18720,0,64,-1178,1001,992,1035,-451,-191,999,998,996,987,-463
"2025-04-06",33,18740,"A",20232,16550,1189,6606,8236,18720,0,6,-381,1001,992,1035,-398,-75,999,998,996,987,-513
"2025-04-06",34,20703,"A",22284,18384,1197,6606,6910,18720,0,6,-163,1002,992,1035,-422,-155,999,998,996,972,-498
"2025-04-06",35,23046,"A",24302,20571,1218,6606,5511,18720,0,6,247,1002,992,1035,-299,-52,999,998,996,406,-399
"2025-04-06",36,25066,"A",26408,22516,1239,6606,4094,18720,0,6,254,1002,992,1037,-331,-15,999,998,996,354,-490
"2025-04-06",37,26465,"A",28144,23898,1256,6606,2766,18720,0,7,663,1002,992,1016,-445,-143,937,999,996,-104,-480
"2025-04-06",38,27536,"A",29438,24990,1273,6606,1504,18720,0,7,1052,1002,992,1014,-452,-295,929,998,996,-135,-513
"2025-04-06",39,28180,"A",30178,25596,1399,6606,419,18720,0,7,1432,1003,992,937,-452,-447,399,998,996,-79,-513
"2025-04-06",40,28528,"A",30584,25916,1524,6606,18,18720,0,7,1545,1003,992,936,-452,-526,381,998,996,-58,-513
"2025-04-06",41,29507,"A",31505,26827,1564,6606,0,18720,0,6,1058,1003,992,889,-452,-527,940,998,996,522,-513
"2025-04-06",42,29305,"A",31303,26589,1604,6606,0,18720,0,6,711,1002,992,887,-452,-527,966,998,996,553,-513
"2025-04-06",43,28614,"A",30612,25931,1583,6606,0,18720,0,6,787,1003,993,655,-452,-527,909,998,996,210,-513
"2025-04-06",44,27697,"A",29690,25098,1562,6606,0,18720,0,7,529,1003,992,645,-452,-521,906,998,996,189,-513
"2025-04-06",45,25982,"A",27865,23564,1507,6606,0,18720,0,7,139,1002,992,520,-452,-411,839,998,997,322,-513
"2025-04-06",46,24786,"A",26529,22461,1451,6606,0,18720,0,7,178,1002,992,491,-452,-271,810,998,996,314,-513
"2025-04-06",47,23294,"A",25496,21062,1398,6606,0,18720,0,7,809,1003,992,3,-452,-264,-104,998,996,-362,-513
"2025-04-06",48,22714,"A",25138,20546,1345,6606,0,18720,0,7,723,1003,992,0,-452,-377,-166,998,996,-409,-513
"2025-04-07",1,22164,"A",24384,19974,1279,6606,0,18720,0,7,551,1003,993,111,-452,-341,-48,997,996,-359,-513
"2025-04-07",2,21760,"A",23905,19618,1212,6606,0,18720,0,7,475,1002,992,117,-452,-277,-44,997,996,-352,-513
"2025-04-07",3,21715,"A",23667,19612,1145,6606,0,18720,0,7,206,1003,992,111,-452,-270,261,997,996,-210,-513
"2025-04-07",4,21864,"A",23756,19781,1078,6606,0,18720,0,7,434,1003,992,111,-452,-228,273,997,996,-192,-513
"2025-04-07",5,21967,"A",23551,19843,1011,6606,0,18720,0,7,91,1003,992,455,-452,-112,416,997,996,103,-513
"2025-04-07",6,21506,"A",23104,19365,943,6606,0,18720,0,6,69,1003,992,471,-452,-127,415,997,996,123,-513
"2025-04-07",7,21083,"A",22657,18980,882,6606,0,18720,0,6,165,1003,992,189,-448,-16,-91,997,996,11,-513
"2025-04-07",8,20845,"A",22380,18696,821,6606,0,18720,0,6,211,1003,993,177,-385,0,-116,997,996,-15,-513
"2025-04-07",9,20514,"A",23523,18389,770,6606,0,18720,0,6,650,1003,992,-457,-356,0,-545,997,996,-632,-513
"2025-04-07",10,20720,"A",23887,18563,718,6606,0,18720,0,6,515,1003,992,-527,-385,0,-563,997,996,-686,-500
"2025-04-07",11,21289,"A",25270,19111,686,6606,0,18720,0,6,616,1003,992,-970,-240,0,-791,997,994,-1070,-404
"2025-04-07",12,22399,"A",26402,20140,653,6606,0,18720,0,6,639,1003,992,-990,-120,0,-800,997,994,-1097,-490
"2025-04-07",13,24397,"A",28674,22036,637,6606,0,18720,0,7,1169,1003,992,-1000,-159,-1,-1015,997,958,-1097,-498
"2025-04-07",14,25677,"A",29853,23241,621,6606,115,18720,0,7,1198,1003,991,-879,-254,-89,-974,997,957,-1072,-401
"2025-04-07",15,27813,"A",29644,25104,571,6606,880,18720,0,7,807,1003,947,-3,-403,-242,180,997,993,-186,-490
"2025-04-07",16,28571,"A",30507,25729,520,6606,2138,18720,0,7,833,1003,945,0,-451,-393,284,997,996,-72,-513
"2025-04-07",17,29304,"A",31293,26254,438,6606,3533,18720,0,7,77,1002,989,815,-451,-518,962,997,996,1097,-513
"2025-04-07",18,28838,"A",30841,25741,356,6606,4920,18720,0,7,-216,1002,992,1036,-451,-531,999,997,996,1196,-514
"2025-04-07",19,28091,"A",30094,24987,342,6606,6328,18720,0,7,-522,1002,992,1035,-452,-530,1019,997,996,1004,-514
"2025-04-07",20,26654,"A",28553,23558,328,6606,7677,18720,0,7,-884,1002,992,1035,-437,-441,1019,997,996,990,-514
"2025-04-07",21,25094,"A",26721,22142,365,6606,8911,18720,0,7,-551,1002,992,1035,-316,-290,1019,997,995,990,-514
"2025-04-07",22,24021,"A",25458,21133,401,6606,10056,18720,0,7,-313,1002,992,1035,-277,-139,1019,997,995,990,-514
"2025-04-07",23,22843,"A",24225,20063,400,6606,11016,18720,0,7,-484,1001,992,1036,-348,-13,1019,997,995,990,-514
"2025-04-07",24,22366,"A",23688,19613,399,6606,11739,18720,0,6,-416,1001,993,1036,-302,0,1019,997,995,990,-514
"2025-04-07",25,21797,"A",23058,19099,409,6606,12255,18720,0,6,-640,1001,992,1035,-241,0,1019,997,995,990,-514
"2025-04-07",26,21300,"A",22588,18644,419,6606,12510,18720,0,6,-753,1002,993,1036,-268,0,1019,997,995,990,-514
"2025-04-07",27,20673,"A",22039,18100,403,6606,12537,18720,0,6,-847,1001,993,1035,-346,0,1019,997,995,990,-514
"2025-04-07",28,20308,"A",21736,17690,386,6606,12349,18720,0,6,-971,1002,992,1036,-408,0,1019,997,995,990,-514
"2025-04-07",29,20037,"A",21429,17546,391,6606,11921,18720,0,6,-942,1001,992,1036,-372,0,1000,997,995,990,-514
"2025-04-07",30,20178,"A",21527,17644,395,6606,11260,18720,0,6,-808,1001,992,1035,-329,0,999,997,996,990,-514
"2025-04-07",31,20750,"A",21994,18224,398,6606,10405,18720,0,6,-679,1002,992,1035,-224,0,999,997,995,990,-514
"2025-04-07",32,21330,"A",22644,18818,401,6606,9346,18720,0,6,-702,1002,993,1036,-296,0,999,997,995,986,-512
"2025-04-07",33,22548,"A",23699,19984,413,6606,8132,18720,0,6,-596,1002,992,1035,-203,0,999,997,995,826,-442
"2025-04-07",34,24429,"A",25676,21734,424,6606,6816,18720,0,6,-507,1002,992,1023,-234,0,995,997,996,692,-507
"2025-04-07",35,25960,"A",28278,23202,454,6606,5440,18720,0,6,-318,1002,993,294,-357,-41,507,997,995,-900,-514
"2025-04-07",36,28204,"A",30937,25356,484,6606,4072,18720,0,6,-400,999,990,243,-450,-164,478,997,995,-1099,-514
"2025-04-07",37,29502,"A",32721,26673,532,6606,2747,18720,0,6,108,766,913,-309,-451,-231,-109,997,995,-1099,-514
"2025-04-07",38,30321,"A",33719,27492,579,6606,1508,18720,0,6,321,747,902,-334,-452,-355,-139,997,992,-1098,-514
"2025-04-07",39,30971,"A",34299,28166,663,6606,425,18720,0,6,1038,239,675,95,-451,-313,-479,997,896,-1065,-514
"2025-04-07",40,31220,"A",34535,28394,746,6606,19,18720,0,6,1139,212,667,103,-452,-307,-492,997,889,-1044,-514
"2025-04-07",41,32121,"A",34595,29206,768,6606,0,18720,0,6,681,904,916,656,-452,-443,-203,997,852,-356,-514
"2025-04-07",42,31736,"A",34156,28788,789,6606,0,18720,0,6,413,948,932,752,-452,-443,-193,997,852,-312,-514
"2025-04-07",43,30549,"A",33017,27627,752,6606,0,18720,0,6,275,176,896,780,-451,-460,-91,997,962,-446,-514
"2025-04-07",44,29581,"A",31868,26759,714,6606,0,18720,0,6,-64,132,896,781,-418,-311,-88,997,970,-451,-513
"2025-04-07",45,28259,"A",30158,25575,680,6606,0,18720,0,6,-44,834,985,617,-276,-159,-196,997,995,-317,-445
"2025-04-07",46,26364,"A",28047,23841,645,6606,0,18720,0,6,-18,891,991,570,-125,-23,-200,997,997,-321,-508
"2025-04-07",47,24733,"A",27368,22346,630,6606,0,18720,0,6,426,996,993,-439,-107,0,-260,997,997,-809,-514
"2025-04-07",48,23922,"A",26684,21617,615,6606,0,18720,0,6,447,1003,992,-503,-134,0,-262,997,996,-843,-514
"2025-04-08",1,23321,"A",25812,21039,584,6606,0,18720,0,6,132,1003,992,-456,-141,0,-25,997,995,-849,-514
"2025-04-08",2,22945,"A",25307,20695,553,6606,0,18720,0,6,70,1003,992,-454,-27,0,-15,997,996,-851,-509
"2025-04-08",3,23031,"A",25319,20817,516,6606,0,18720,0,7,-11,1003,992,-269,-100,0,62,997,996,-911,-501
"2025-04-08",4,23325,"A",25436,21128,478,6606,0,18720,0,7,301,1003,992,-269,-14,0,63,997,995,-915,-406
"2025-04-08",5,23031,"A",25451,20818,445,6606,0,18720,0,7,427,1003,993,-481,0,0,-51,997,996,-915,-466
"2025-04-08",6,22465,"A",24959,20306,411,6606,0,18720,0,7,401,1003,992,-481,-18,0,-57,997,996,-917,-514
"2025-04-08",7,22075,"A",25078,19960,401,6606,0,18720,0,7,432,1003,992,-576,0,0,-487,997,996,-965,-468
"2025-04-08",8,21863,"A",24935,19747,391,6606,0,18720,0,7,465,1003,992,-581,0,0,-510,997,996,-973,-501
"2025-04-08",9,21674,"A",25636,19558,367,6606,0,18720,0,7,358,1003,992,-964,-15,-13,-990,997,994,-1086,-387
"2025-04-08",10,21801,"A",25852,19711,342,6606,0,18720,0,7,-49,1003,992,-982,-113,-108,-1012,997,994,-1094,-235
"2025-04-08",11,22568,"A",26356,20364,325,6606,0,18720,0,7,-80,1003,993,-1032,-22,-21,-1022,998,996,-1094,-90
"2025-04-08",12,23561,"A",27366,21270,308,6606,0,18720,0,7,59,996,986,-1032,-30,-51,-1022,989,985,-1094,-69
"2025-04-08",13,25101,"A",29119,22680,291,6606,0,18720,0,7,910,648,775,-1033,-171,-199,-1014,882,632,-1094,0
"2025-04-08",14,26375,"A",30597,23866,274,6606,145,18720,0,6,1237,627,767,-1012,-294,-351,-983,869,619,-1076,0
"2025-04-08",15,28884,"A",30908,26091,261,6606,894,18720,0,7,536,975,973,-162,-429,-495,-3,870,972,-428,0
"2025-04-08",16,29873,"A",31792,26951,247,6606,2023,18720,0,6,347,1003,987,-104,-451,-531,86,878,994,-327,0
"2025-04-08",17,30281,"A",31837,27257,226,6606,3265,18720,0,7,-585,1002,992,814,-451,-531,928,984,996,878,-67
"2025-04-08",18,29658,"A",31366,26593,204,6606,4510,18720,0,7,-758,1002,992,1035,-451,-531,980,997,996,985,-219
"2025-04-08",19,28737,"A",30593,25692,207,6606,5777,18720,0,7,-812,1002,992,1036,-451,-531,1018,997,995,985,-367
"2025-04-08",20,27111,"A",29012,24179,210,6606,7130,18720,0,6,-708,1002,992,1036,-451,-531,1019,997,996,985,-413
"2025-04-08",21,25649,"A",27448,22732,225,6606,8333,18720,0,6,-819,1002,992,1036,-451,-498,1019,997,995,985,-344
"2025-04-08",22,24780,"A",26287,21943,239,6606,9208,18720,0,6,-721,1002,992,1035,-452,-355,1019,997,995,985,-194
"2025-04-08",23,23823,"A",25029,21097,246,6606,9936,18720,0,6,-591,1001,993,1035,-452,-204,1019,648,995,985,-44
"2025-04-08",24,23471,"A",24570,20794,253,6606,10526,18720,0,6,-857,1001,992,1035,-435,-158,1019,698,995,985,105
"2025-04-08",25,23042,"A",24233,20411,255,6606,10902,18720,0,6,-1003,1001,993,1036,-451,-234,1019,698,995,987,254
"2025-04-08",26,22728,"A",23899,20146,256,6606,10934,18720,0,6,-950,1001,992,1036,-443,-222,1019,698,996,993,387
"2025-04-08",27,22260,"A",23324,19720,259,6606,11003,18720,0,6,-798,1001,992,1036,-451,-107,1019,698,996,993,398
"2025-04-08",28,21459,"A",22506,19022,262,6606,10880,18720,0,6,-745,1001,993,1035,-452,-89,1019,698,995,993,297
"2025-04-08",29,21379,"A",22402,18976,276,6606,10825,18720,0,6,-725,1001,993,1036,-452,-65,1000,698,995,987,147
"2025-04-08",30,21432,"A",22436,18998,290,6606,10127,18720,0,6,-712,1001,992,1034,-452,-46,999,698,996,980,20
"2025-04-08",31,21630,"A",22611,19212,291,6606,9564,18720,0,6,-641,1002,993,1035,-452,-23,999,698,996,720,4
"2025-04-08",32,22255,"A",23202,19820,291,6606,8497,18720,0,6,-657,1002,992,1036,-437,-4,999,698,995,667,4
"2025-04-08",33,23326,"A",24554,20817,321,6606,7255,18720,0,6,-668,1002,992,845,-341,-111,825,698,995,-270,4
"2025-04-08",34,24972,"A",26532,22353,350,6606,6206,18720,0,6,-887,1002,992,750,-430,-262,783,698,995,-362,4
"2025-04-08",35,26615,"A",29858,23907,395,6606,5035,18720,0,6,-260,1002,992,-616,-452,-413,-234,698,996,-1022,4
"2025-04-08",36,28383,"A",31975,25603,440,6606,3814,18720,0,6,-249,1003,993,-737,-452,-524,-309,698,996,-1064,4
"2025-04-08",37,29625,"A",33487,26839,500,6606,2591,18720,0,6,121,983,989,-978,-452,-529,-307,698,996,-1090,4
"2025-04-08",38,30374,"A",34265,27605,560,6606,1410,18720,0,6,331,982,989,-1006,-452,-528,-307,698,996,-1092,4
"2025-04-08",39,30941,"A",34815,28200,619,6606,460,18720,0,6,550,1002,991,-1032,-452,-528,-263,698,997,-1093,4
"2025-04-08",40,31226,"A",35093,28487,678,6606,27,18720,0,6,582,1003,991,-1033,-452,-527,-256,698,996,-1093,4
"2025-04-08",41,31729,"A",35074,28925,645,6606,0,18720,0,6,390,1003,992,-767,-452,-527,257,698,996,-1093,4
"2025-04-08",42,31253,"A",34572,28409,612,6606,0,18720,0,7,325,1003,992,-741,-452,-527,274,698,996,-1092,4
"2025-04-08",43,30468,"A",33725,27645,623,6606,0,18720,0,6,313,1003,992,-357,-452,-528,-321,698,997,-1093,4
"2025-04-08",44,29563,"A",32826,26801,633,6606,0,18720,0,7,247,1003,993,-337,-452,-527,-347,698,997,-1093,4
"2025-04-08",45,28045,"A",30731,25376,600,6606,0,18720,0,7,364,1003,992,-107,-452,-527,119,698,996,-1093,4
"2025-04-08",46,26385,"A",29065,23862,566,6606,0,18720,0,7,457,1003,992,-104,-452,-528,142,698,996,-1089,4
"2025-04-08",47,24804,"A",27333,22416,538,6606,0,18720,0,7,610,1002,992,-146,-452,-461,616,698,996,-963,4
"2025-04-08",48,23908,"A",26323,21613,509,6606,0,18720,0,7,724,1002,992,-148,-452,-354,637,698,996,-954,4
"2025-04-09",1,23457,"A",25795,21190,473,6606,0,18720,0,7,414,1002,992,115,-452,-455,708,698,996,-924,4
"2025-04-09",2,23204,"A",25467,21039,437,6606,0,18720,0,7,487,1002,993,124,-452,-385,711,698,996,-919,4
"2025-04-09",3,23036,"A",25209,20936,425,6606,0,18720,0,7,580,1002,992,2,-452,-415,779,697,996,-799,4
"2025-04-09",4,23207,"A",25326,21156,412,6606,0,18720,0,7,536,1002,992,0,-452,-367,781,698,997,-793,4
"2025-04-09",5,22885,"A",25239,20847,459,6606,0,18720,0,7,697,1002,992,-99,-452,-422,686,698,996,-874,4
"2025-04-09",6,22437,"A",24801,20478,506,6606,0,18720,0,7,398,1002,992,-108,-452,-415,677,697,996,-882,4
"2025-04-09",7,22032,"A",24949,20123,540,6606,0,18720,0,7,888,1003,992,-616,-452,-346,140,698,996,-996,4
"2025-04-09",8,21832,"A",24851,19918,574,6606,0,18720,0,7,955,1003,993,-698,-452,-356,110,698,996,-1006,4
"2025-04-09",9,21551,"A",25162,19598,651,6606,0,18720,0,7,1035,1003,993,-918,-452,-229,-436,698,996,-1069,4
"2025-04-09",10,21601,"A",25303,19647,728,6606,0,18720,0,7,1170,1003,992,-928,-452,-271,-467,698,996,-1077,4
"2025-04-09",11,22111,"A",26277,20102,807,6606,0,18720,0,7,1255,1003,993,-1032,-388,-150,-998,698,996,-1091,4
"2025-04-09",12,22975,"A",27010,20890,886,6606,0,18720,0,7,1308,1003,992,-1032,-305,-77,-1022,698,996,-1092,4
"2025-04-09",13,24708,"A",28772,22543,928,6606,0,18720,0,7,1814,1003,992,-1033,-191,-219,-1022,698,995,-1092,4
"2025-04-09",14,25890,"A",30016,23660,970,6606,102,18720,0,6,1966,1003,992,-896,-295,-372,-988,698,995,-1069,4
"2025-04-09",15,28477,"A",30179,25998,937,6606,695,18720,0,6,1689,1002,992,-3,-430,-508,32,698,995,-255,4
"2025-04-09",16,29265,"A",30914,26650,904,6606,1638,18720,0,6,1677,1002,992,1,-451,-531,125,698,996,-161,4
"2025-04-09",17,30180,"A",31670,27399,855,6606,2679,18720,0,7,664,1002,993,815,-452,-531,948,698,996,883,4
"2025-04-09",18,29914,"A",31403,27065,806,6606,3774,18720,0,7,483,1002,992,1035,-451,-531,999,698,996,965,4
"2025-04-09",19,29394,"A",30884,26506,854,6606,4768,18720,0,7,329,1002,992,1020,-452,-531,916,698,995,985,4
"2025-04-09",20,28063,"A",29553,25198,901,6606,5777,18720,0,7,159,1002,993,1019,-452,-531,913,698,995,986,4
"2025-04-09",21,26508,"A",27997,23674,877,6606,6881,18720,0,7,-26,1001,992,1035,-451,-531,1015,698,995,986,4
"2025-04-09",22,25316,"A",26783,22487,853,6606,7821,18720,0,7,-9,1001,992,1035,-451,-509,1019,698,995,986,4
